freq,magnitude,phase
50.1187234,14.837837626362393,171.26561794267317
51.2861384,14.833129461739723,171.06540439892075
52.480746,14.828204875728424,170.86075412890847
53.7031796,14.823054168965843,170.6515794542039
54.9540874,14.817667270108593,170.43779172371055
56.2341325,14.81203364077282,170.21930132773176
57.5439937,14.806142337160288,169.9960178001959
58.8843655,14.79998193056775,169.7678497775685
60.2559586,14.793540533513749,169.53470516286762
61.6595002,14.78680581217043,169.29649116499502
63.0957344,14.779764853251795,169.05311431833277
64.5654229,14.772404280164476,168.80448073533788
66.0693448,14.76471015987121,168.5504957630423
67.6082975,14.756668007748617,168.29106462467183
69.1830971,14.748262781085943,168.02609228489197
70.7945784,14.739478818504326,167.75548344301748
72.443596,14.730299883176867,167.4791427680589
74.1310241,14.72070912607959,167.19697501793345
75.8577575,14.710688996632522,166.9088851746005
77.6247117,14.70022135627001,166.61477876802687
79.4328235,14.689287371205227,166.3145614316504
81.2830516,14.67786751354792,166.00813991074736
83.1763771,14.665941540631014,165.69542173429036
85.1138038,14.653488527407747,165.37631518414457
87.096359,14.640486784635058,165.05073038503585
89.1250938,14.626913872634281,164.7185782520676
91.2010839,14.612746595395267,164.3797719285157
93.3254301,14.597961017046615,164.03422629512642
95.4992586,14.582532374452803,163.68185827752572
97.7237221,14.566435134347104,163.32258754148592
100.0,14.549642972342326,162.95633616650318
102.329299,14.532128716168254,162.5830293678058
104.712855,14.513864438861905,162.202595757753
107.151931,14.494821355037047,161.81496733593912
109.64782,14.474969902735499,161.4200801093741
112.201845,14.454279667128986,161.01787429440787
114.815362,14.432719473071263,160.60829480419272
117.489755,14.410257299156264,160.19129137515128
120.226443,14.386860386122214,159.76681917720634
123.026877,14.362495156173797,159.33483891697304
125.892541,14.337127310944716,158.89531741561393
128.824955,14.310721765461448,158.44822784684914
131.825674,14.28324277530738,157.9935505274502
134.896288,14.254653881532766,157.53127248478833
138.038426,14.224917981495127,157.06138872996948
141.253754,14.193997373092726,156.58390212495638
144.543977,14.161853738286311,156.09882388065128
147.910839,14.128448300615393,155.6061741681951
151.356125,14.093741727441753,155.10598209548752
154.881662,14.057694336405167,154.59828668749049
158.489319,14.020266044042389,154.08313621547808
162.18101,13.981416494521044,153.56058981745608
165.958691,13.941105099633395,153.03071696791503
169.824365,13.89929111147762,152.49359791677307
173.780083,13.855933755439931,151.94932421633501
177.827941,13.810992254918881,151.39799875651826
181.970086,13.764425895541608,150.83973618399563
186.208714,13.716194254129885,150.27466299281443
190.546072,13.666257125615989,149.70291757357563
194.98446,13.614574750555237,149.12465054432815
199.526231,13.561107873535473,148.54002470675798
204.173794,13.505817853397044,147.94921516044053
208.929613,13.448666765424866,147.35240934227625
213.796209,13.389617528649271,146.7498066733436
218.776162,13.328634024080962,146.14161865772022
223.872114,13.265681159570669,145.52806895680112
229.086765,13.200725094394096,144.90939270868753
234.422882,13.133733221448015,144.28583639435064
239.883292,13.064674391037983,143.65765772949808
245.470892,12.993518920054258,143.02512512688358
251.188643,12.920238784685246,142.3885171562548
257.039578,12.844807684021086,141.74812205619983
263.026799,12.767201167321128,141.10423726035398
269.15348,12.687396672246198,140.4571689588062
275.42287,12.605373677823199,139.80723103725938
281.838293,12.521113739539743,139.1547446655944
288.40315,12.434600586870468,138.50003744287338
295.120923,12.345820177307898,137.84344251008545
301.995172,12.25476078133126,137.18529805532947
309.029543,12.161412999021,136.52594605167678
316.227766,12.065769791605824,135.86573161712863
323.593657,11.967826596094685,135.20500210879462
331.131121,11.867581186139414,134.5441061433898
338.844156,11.765033811388044,133.88339255357312
346.73685,11.66018723245574,133.22320985845866
354.813389,11.553046528926918,132.56390479048727
363.078055,11.443619227010412,131.90582192260015
371.535229,11.331915246620099,131.24930223531916
380.189396,11.21794680399663,130.5946827220804
389.045145,11.101728424109275,129.9422955011014
398.107171,10.983276849248,129.29246641164306
407.380278,10.86261097945808,128.64551495806006
416.869383,10.739751768030034,128.0017530980638
426.579519,10.614722162601193,127.36148486461397
436.515832,10.487547040656203,126.72500543045717
446.683592,10.358253091673802,126.0926008818295
457.08819,10.226868693314374,125.46454693482114
467.735141,10.093423822254262,124.84110962417968
478.630092,9.957949969555724,124.22254362138943
489.778819,9.820480008252337,123.60909250833429
501.187234,9.681048073076584,123.00098836163654
512.861384,9.53968945531783,122.39845197899149
524.80746,9.39644052521839,121.80169148793607
537.031796,9.251338484177923,121.21090329108985
549.540874,9.104421491963418,120.62627114706649
562.341325,8.955728285450583,120.04796723728877
575.439937,8.805298243094677,119.47615088200622
588.843655,8.653171255622933,118.91096894462542
602.559586,8.499387545129354,118.35255715572028
616.595002,8.343987626333746,117.80103803380449
630.957344,8.187012208164202,117.25652296990482
645.654229,8.028502088764252,116.71911178578247
660.693448,7.868498070479989,116.1888920439205
676.082975,7.707040813422472,115.66594126400031
691.830971,7.544170913065058,115.15032505685252
707.945784,7.379928632675048,114.6420996977831
724.43596,7.214354002916493,114.14131003731895
741.310241,7.047486666052572,113.64799170910025
758.577575,6.879365737427442,113.16217096256494
776.247117,6.710030010781408,112.68386443400259
794.328235,6.5395175886871835,112.21308046914405
812.830516,6.367866091811095,111.74981882452371
831.763771,6.195112470870779,111.29407140664216
851.138038,6.0212930517197,110.84582238534665
870.96359,5.846443454547787,110.40504895156516
891.250938,5.670598533599049,109.9717214399546
912.010839,5.493792500734456,109.54580373283412
933.254301,5.316058699071636,109.12725381903392
954.992586,5.137429765067845,108.71602394152146
977.237221,4.957937502069456,108.31206110508374
1000.0,4.7776129749144784,107.91530736584222
1023.29299,4.5964863912197655,107.52570017902873
1047.12855,4.414587131138125,107.14317294387824
1071.51931,4.2319438499233435,106.76765487568923
1096.4782,4.048584239987228,106.399071924362
1122.01845,3.8645352839322737,106.03734659933785
1148.15362,3.6798232075696986,105.68239830155908
1174.89755,3.494473316369758,105.33414394874659
1202.26443,3.308510208602866,104.99249787341985
1230.26877,3.12195766547784,104.65737226037332
1258.92541,2.9348387108311784,104.32867734805892
1288.24955,2.747175620757696,104.00632172077849
1318.25674,2.5589898658705756,103.69021243143332
1348.96288,2.3703023264833702,103.38025516037399
1380.38426,2.1811329983497068,103.07635469023701
1412.53754,1.9915013483328505,102.77841463202077
1445.43977,1.8014258993603214,102.48633829722928
1479.10839,1.6109248181367786,102.2000279285509
1513.56125,1.4200154481788172,101.91938571922319
1548.81662,1.2287144347937842,101.64431349145381
1584.89319,1.0370379767706692,101.37471291104544
1621.8101,0.8450015559968602,101.11048561209365
1659.58691,0.6526200563425688,100.85153345332185
1698.24365,0.4599078154584817,100.59775843804027
1737.80083,0.2668787846921207,100.34906272954714
1778.27941,0.07354610389528872,100.10534910681568
1819.70086,-0.12007742364727297,99.86652075635985
1862.08714,-0.3139795446034022,99.63248145867549
1905.46072,-0.5081484936071156,99.40313557921068
1949.8446,-0.7025729550961913,99.17838819226463
1995.26231,-0.8972420874208962,98.95814519042283
2041.73794,-1.0921454640177888,98.74231320253308
2089.29613,-1.287273092659088,98.53079967582887
2137.96209,-1.4826153827684327,98.32351306072219
2187.76162,-1.6781631365629428,98.12036270790352
2238.72114,-1.8739075356527568,97.9212588961485
2290.86765,-2.069840124976327,97.72611293927208
2344.22882,-2.26595278924878,97.5348370781858
2398.83292,-2.4622377664920134,97.34734474375972
2454.70892,-2.6586876173460676,97.16355031441373
2511.88643,-2.8552951964659656,96.98336925715702
2570.39578,-3.0520536884086873,96.80671815421638
2630.26799,-3.2489565269988048,96.6335146387252
2691.5348,-3.4459974740780615,96.46367747873597
2754.2287,-3.643170504778242,96.29712649745382
