name,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20
bin_wk3,0.4684269107432396,0.7314191202698379,0.6754317465656852,0.3845257775723584,0.6074234539912029,0.7305717246977569,0.8753552132523351,0.6488091735406543,0.9874949061972655,0.4656121203935121,0.8473086333421918,0.40675526522630534,0.9907607083437867,0.060434284500152535,0.00790285368101351,0.9267346526926228,0.779081665528663,0.9357298192372141,0.9431458897428944,0.5276201991134468
bin_wk3b,0.8437734714133414,0.16977821353474493,0.47350890586727384,0.6371902445610137,0.5847126023108501,0.6884467463842215,0.9271876830552755,0.8194005517586803,0.9836078069947816,0.3510592258087385,0.5348614620558572,0.3081505972057174,0.7750508553536273,0.7587919508835556,0.1737888183057491,0.752767740376857,0.8521041209406979,0.7303997216583444,0.911493723739784,0.8939476658331534
bin_wketa,0.42251726172233883,0.2401587774623196,0.7663226504921924,0.3473956843745255,0.7486591839406914,0.7188287182325057,0.5155060648059747,0.823649386028005,0.4055115174127928,0.6746716234541326,0.715134367498245,0.11725757506078993,0.8234316507867513,0.929471734473478,0.9490420710772678,0.6785211501493356,0.7904384684410777,0.5839665268536097,0.5844834236270499,0.48662541588606856
cf,2.9875407354983464e-11,1.6623271672775776e-10,3.3703175751559284e-11,9.22476881831348e-11,9.514522035696736e-11,4.458978979999831e-11,4.5609033321473504e-11,2.5417363387655914e-11,3.947050497752347e-13,6.060621785759717e-11,2.2111705452650635e-11,1.207623770577957e-10,1.8323330566679708e-10,4.712706753827811e-11,3.171430343731019e-11,3.165892614097044e-11,4.9377611744819366e-12,5.376861281721382e-12,1.8437539885070076e-12,1.2978901416738616e-10
cgdl,1.4761734343010861e-09,2.9964861953906927e-10,1.4747309246964032e-09,1.5357049523051593e-09,9.80614547879488e-10,6.858778844108244e-10,1.1849528771368323e-09,6.387997526131014e-11,2.19738259696714e-10,2.8143239955803722e-09,7.429411705166764e-10,1.1313758433198103e-09,4.794026368626246e-10,1.004806697697456e-09,2.5720910008727154e-10,8.216610337771589e-11,2.532749094555787e-10,1.6832389510483416e-10,1.3467966860630656e-09,4.717036084322006e-10
cgdo,1.83547295565602e-10,4.8157240903621654e-11,6.078463735001482e-11,1.457456683919152e-10,3.743601737115432e-10,2.0130678865288687e-10,1.7357441354019744e-10,1.3287554789442254e-10,8.957660796758224e-11,1.1175792085587115e-10,2.9147595454835673e-10,3.06873236440332e-10,6.212581603259992e-11,1.0440061808703886e-12,1.5038410254276439e-10,1.5668875833442798e-10,1.4206170432366825e-10,8.894348813737532e-11,9.783990598706453e-12,2.2487665078778564e-10
ckappas,6.034751988439889,8.988673264999662,5.500969134422444,14.077429736069465,5.142957292969258,18.708329919918764,15.364267218613604,8.689125671607465,6.567256414981396,8.393083995506151,1.8925664216361218,6.392274578970026,5.094732497921861,2.3114023652565123,18.804209364545027,5.499071437851476,0.42208150198477734,6.031978414952228,6.26831239646073,2.9965414546603415
clc,2.0731141868076075e-08,1.5515912790402792e-07,1.1343415074069598e-07,2.9888228824531856e-07,1.8755330341694482e-07,5.2659198631975185e-08,4.5878593143775355e-08,3.519028606078058e-08,1.3866517109943665e-07,1.8202088725836535e-07,4.4429395523948387e-08,1.2949404218890598e-07,1.9753899639856309e-07,1.1605978442159565e-07,1.0843392864715041e-07,2.6215761945009713e-08,2.2942794219409975e-07,6.927453308746694e-08,1.1673166823779786e-07,1.1284261427435002e-07
cle,0.7408504550067048,0.42957040874703667,0.8261724423020165,0.7288744315040327,0.5371671060390689,0.6866806970303819,0.717453938072526,0.7288176416893235,0.2608355651714523,0.24443132793602348,0.7862371438407048,0.49250839845297806,0.713815404850388,0.7935253245917033,0.7307080838518547,0.6226021458881418,0.40395125413065086,0.7939758102942736,0.9688831776334565,0.7743590461448722
dlc,3.218827563130979e-08,4.259634243420292e-08,6.457620604280731e-11,-3.2042624628386047e-08,6.295028367287422e-08,-9.542612211300922e-09,1.4022721117431099e-08,-7.726447738925746e-08,-5.426718489273667e-08,2.6946984907086185e-08,6.522171597981211e-08,4.618566296381386e-08,8.043931379024632e-08,6.200338965512237e-08,-6.771122009950318e-08,-5.0660904145130204e-08,7.179268353186896e-08,-6.655002680155142e-08,1.0045761284860478e-08,-3.157947457773442e-08
drout,1.2098603186775987,1.3565877610727102,0.8608366595306464,1.7124804358121881,1.1798171625704512,1.9441265291655876,1.3337222527784998,1.2099576153497582,1.3306793346140486,1.2939706872953685,0.18668931759211166,0.7596012373954087,1.9058560184542157,0.6057219555192964,1.1974585859181919,1.4310845559302672,1.9301130971576645,1.1453654702397225,1.5165167004216902,1.2288259228860106
dsub,0.6702291389009446,0.8529565222890253,0.31393297429897316,0.49336024498738273,0.4756622877978284,0.5184028286076995,0.3560458400426503,0.48599617836179176,0.5714244477413751,0.3063712952951202,0.6326273655091994,0.5647216211901817,0.4888792601604064,0.5221220107517873,0.41128242849045604,0.6291151571951047,0.6357024862338712,0.5999926594455921,0.5217598236172993,0.3464903459387024
dvt0,13.251266678287713,8.272890339153323,15.706092589968376,0.7435106923910884,2.34947500033448,0.42105730116760554,15.716740691709335,5.8212451521784665,2.6518979884484506,0.30316182053906404,7.953339766307437,8.76947130797227,5.341787478658021,3.2553493555180637,6.364631719883822,0.7977302470122982,7.643996626286733,2.976020432360389,0.5317741064316905,5.347623778101838
dvt0w,1.287610383810509,1.3390810252712995,0.24421942387108908,-0.8314152365837638,1.705251779907095,9.475233220005295,3.9446271211606048,-0.7517299746375705,6.913247125581348,6.577625581577419,7.810420249648411,3.6779561993863625,-0.21799573277223105,2.809875835870886,1.1310962853496007,2.1483825015451306,-0.9561868949224771,2.059062188066362,6.3127905440095,-0.031999460688076575
dvt1,1.233052817880289,1.0955466575261088,0.5349483775382824,0.3610039180228143,0.11254205439802095,1.2481093856358243,0.21761157598137645,1.3945757106395147,1.0755946797308023,1.0724893744590474,1.357695265920722,1.487727974063244,0.5630347776419021,1.0234374510038198,1.2926006094971172,1.0041542115427575,0.7299506736436804,1.3632225224438521,0.7840334993911515,0.7599473196913502
dvt1w,463843.30729287193,1149.6889079832313,66156.32050409309,16.997762515312335,1501114.7421656048,572448.6859402035,57361.675738240236,740128.2065034086,1934875.6579348745,1021716.2162440944,446869.4335110679,3694.4152938536486,0.8571567817670993,41443.88897186799,2126.9687986524655,16454.643390064808,0.8410078996319306,103775.46354902202,691216.1762612021,2926.054268246598
dvt2,-0.048103587306378454,-0.01318421292861259,-0.08091336066297672,0.04560656552206291,0.05515351016695233,-0.019128249513654647,-0.018704063619490868,0.07439793766379132,0.09164238732032384,-0.04576976986025558,-0.09536084911318479,0.07013684448216687,0.01780806253812059,0.04834388005032339,0.07278862003978534,0.036372022202969395,0.013587541506235423,0.11597784952230017,0.08163065808711162,-0.01228557266594986
